total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,33696,82,33696,82,52527,0.3585013421668856,0.3585013421668856,0.0989010989010989,0.0989010989010989
1,38651,83,38651,83,52527,0.264168903611476,0.264168903611476,0.08791208791208792,0.08791208791208792
2,31714,84,31714,84,52527,0.3962343175890494,0.3962343175890494,0.07692307692307693,0.07692307692307693
3,31714,84,35678,80,52527,0.3962343175890494,0.32076836674472176,0.07692307692307693,0.12087912087912088
4,31714,84,32705,80,52527,0.3962343175890494,0.3773678298779675,0.07692307692307693,0.12087912087912088
5,31714,84,24777,81,52527,0.3962343175890494,0.5282997315666229,0.07692307692307693,0.10989010989010989
6,31714,84,30723,77,52527,0.3962343175890494,0.4151008053001314,0.07692307692307693,0.15384615384615385
7,31714,84,38651,77,52527,0.3962343175890494,0.264168903611476,0.07692307692307693,0.15384615384615385
8,31714,84,41624,80,52527,0.3962343175890494,0.20756944047823025,0.07692307692307693,0.12087912087912088
9,31714,84,44597,80,52527,0.3962343175890494,0.1509699773449845,0.07692307692307693,0.12087912087912088
10,31714,84,44598,81,52527,0.3962343175890494,0.15095093951681993,0.07692307692307693,0.10989010989010989
11,31714,84,43607,77,52527,0.3962343175890494,0.16981742722790183,0.07692307692307693,0.15384615384615385
12,31714,84,43606,78,52527,0.3962343175890494,0.1698364650560664,0.07692307692307693,0.14285714285714285
13,31714,84,36669,80,52527,0.3962343175890494,0.30190187903363985,0.07692307692307693,0.12087912087912088
14,31714,84,36669,80,52527,0.3962343175890494,0.30190187903363985,0.07692307692307693,0.12087912087912088
15,31714,84,36668,82,52527,0.3962343175890494,0.3019209168618044,0.07692307692307693,0.0989010989010989
16,31714,84,43605,82,52527,0.3962343175890494,0.16985550288423096,0.07692307692307693,0.0989010989010989
17,31714,84,43605,82,52527,0.3962343175890494,0.16985550288423096,0.07692307692307693,0.0989010989010989
18,31714,84,43604,81,52527,0.3962343175890494,0.16987454071239552,0.07692307692307693,0.10989010989010989
19,31714,84,50541,81,52527,0.3962343175890494,0.03780912673482209,0.07692307692307693,0.10989010989010989
20,31714,84,50541,81,52527,0.3962343175890494,0.03780912673482209,0.07692307692307693,0.10989010989010989
21,31714,84,47568,78,52527,0.3962343175890494,0.09440858986806785,0.07692307692307693,0.14285714285714285
22,31714,84,41622,80,52527,0.3962343175890494,0.20760751613455936,0.07692307692307693,0.12087912087912088
23,31714,84,41622,80,52527,0.3962343175890494,0.20760751613455936,0.07692307692307693,0.12087912087912088
24,31714,84,41623,79,52527,0.3962343175890494,0.20758847830639482,0.07692307692307693,0.13186813186813187
25,31714,84,33695,80,52527,0.3962343175890494,0.35852037999505015,0.07692307692307693,0.12087912087912088
26,31714,84,33694,79,52527,0.3962343175890494,0.35853941782321475,0.07692307692307693,0.13186813186813187
27,31714,84,40631,77,52527,0.3962343175890494,0.2264740038456413,0.07692307692307693,0.15384615384615385
28,31714,84,40632,80,52527,0.3962343175890494,0.22645496601747672,0.07692307692307693,0.12087912087912088
29,31714,84,40632,80,52527,0.3962343175890494,0.22645496601747672,0.07692307692307693,0.12087912087912088
30,31714,84,40633,81,52527,0.3962343175890494,0.22643592818931216,0.07692307692307693,0.10989010989010989
31,31714,84,47570,82,52527,0.3962343175890494,0.09437051421173873,0.07692307692307693,0.0989010989010989
32,31714,84,47570,82,52527,0.3962343175890494,0.09437051421173873,0.07692307692307693,0.0989010989010989
33,31714,84,47570,82,52527,0.3962343175890494,0.09437051421173873,0.07692307692307693,0.0989010989010989
34,31714,84,47569,79,52527,0.3962343175890494,0.09438955203990329,0.07692307692307693,0.13186813186813187
35,31714,84,49551,80,52527,0.3962343175890494,0.05665657661773945,0.07692307692307693,0.12087912087912088
