total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,42614,73,42614,73,52527,0.1887219905953129,0.1887219905953129,0.1978021978021978,0.1978021978021978
1,42614,73,42614,73,52527,0.1887219905953129,0.1887219905953129,0.1978021978021978,0.1978021978021978
2,35677,76,35677,76,52527,0.32078740457288635,0.32078740457288635,0.16483516483516483,0.16483516483516483
3,39641,78,39641,78,52527,0.24532145372855865,0.24532145372855865,0.14285714285714285,0.14285714285714285
4,46578,80,46578,80,52527,0.11325603975098521,0.11325603975098521,0.12087912087912088,0.12087912087912088
5,46578,80,46578,80,52527,0.11325603975098521,0.11325603975098521,0.12087912087912088,0.12087912087912088
6,53515,83,53515,83,52527,0.01880937422658823,0.01880937422658823,0.08791208791208792,0.08791208791208792
7,53514,84,53514,84,52527,0.018790336398423667,0.018790336398423667,0.07692307692307693,0.07692307692307693
8,53514,84,53514,84,52527,0.018790336398423667,0.018790336398423667,0.07692307692307693,0.07692307692307693
9,53514,84,51532,84,52527,0.018790336398423667,0.01894263902374017,0.07692307692307693,0.07692307692307693
10,51533,85,51533,85,52527,0.01892360119557561,0.01892360119557561,0.06593406593406594,0.06593406593406594
11,51534,86,51534,86,52527,0.018904563367411045,0.018904563367411045,0.054945054945054944,0.054945054945054944
12,51534,86,51534,86,52527,0.018904563367411045,0.018904563367411045,0.054945054945054944,0.054945054945054944
13,59462,87,59462,87,52527,0.1320273383212443,0.1320273383212443,0.04395604395604396,0.04395604395604396
14,59462,87,59462,87,52527,0.1320273383212443,0.1320273383212443,0.04395604395604396,0.04395604395604396
15,59462,87,59462,87,52527,0.1320273383212443,0.1320273383212443,0.04395604395604396,0.04395604395604396
16,59462,87,61444,86,52527,0.1320273383212443,0.16976031374340816,0.04395604395604396,0.054945054945054944
17,59462,87,53516,82,52527,0.1320273383212443,0.018828412054752795,0.04395604395604396,0.0989010989010989
18,59462,87,53517,78,52527,0.1320273383212443,0.018847449882917356,0.04395604395604396,0.14285714285714285
19,59462,87,53518,81,52527,0.1320273383212443,0.01886648771108192,0.04395604395604396,0.10989010989010989
20,59462,87,53517,83,52527,0.1320273383212443,0.018847449882917356,0.04395604395604396,0.08791208791208792
21,59462,87,53516,82,52527,0.1320273383212443,0.018828412054752795,0.04395604395604396,0.0989010989010989
22,59462,87,51534,82,52527,0.1320273383212443,0.018904563367411045,0.04395604395604396,0.0989010989010989
23,59462,87,59462,87,52527,0.1320273383212443,0.1320273383212443,0.04395604395604396,0.04395604395604396
24,59462,87,59462,87,52527,0.1320273383212443,0.1320273383212443,0.04395604395604396,0.04395604395604396
25,59462,87,59462,87,52527,0.1320273383212443,0.1320273383212443,0.04395604395604396,0.04395604395604396
26,66399,87,66399,87,52527,0.26409275229881773,0.26409275229881773,0.04395604395604396,0.04395604395604396
27,66399,87,66399,87,52527,0.26409275229881773,0.26409275229881773,0.04395604395604396,0.04395604395604396
28,66399,87,66399,87,52527,0.26409275229881773,0.26409275229881773,0.04395604395604396,0.04395604395604396
29,66399,87,61444,85,52527,0.26409275229881773,0.16976031374340816,0.04395604395604396,0.06593406593406594
30,66399,87,61443,86,52527,0.26409275229881773,0.1697412759152436,0.04395604395604396,0.054945054945054944
31,66399,87,54506,85,52527,0.26409275229881773,0.03767586193767015,0.04395604395604396,0.06593406593406594
32,66399,87,54507,85,52527,0.26409275229881773,0.03769489976583471,0.04395604395604396,0.06593406593406594
33,66399,87,47570,85,52527,0.26409275229881773,0.09437051421173873,0.04395604395604396,0.06593406593406594
34,66399,87,47569,84,52527,0.26409275229881773,0.09438955203990329,0.04395604395604396,0.07692307692307693
35,66399,87,50542,84,52527,0.26409275229881773,0.037790088906657526,0.04395604395604396,0.07692307692307693
36,66399,87,43605,83,52527,0.26409275229881773,0.16985550288423096,0.04395604395604396,0.08791208791208792
37,66399,87,43605,83,52527,0.26409275229881773,0.16985550288423096,0.04395604395604396,0.08791208791208792
38,66399,87,37659,81,52527,0.26409275229881773,0.2830544291507225,0.04395604395604396,0.10989010989010989
39,66399,87,37660,82,52527,0.26409275229881773,0.28303539132255795,0.04395604395604396,0.0989010989010989
40,66399,87,37661,80,52527,0.26409275229881773,0.28301635349439336,0.04395604395604396,0.12087912087912088
41,66399,87,39643,81,52527,0.26409275229881773,0.24528337807222952,0.04395604395604396,0.10989010989010989
42,66399,87,39644,82,52527,0.26409275229881773,0.24526434024406496,0.04395604395604396,0.0989010989010989
43,66399,87,46581,82,52527,0.26409275229881773,0.11319892626649151,0.04395604395604396,0.0989010989010989
44,66399,87,46581,82,52527,0.26409275229881773,0.11319892626649151,0.04395604395604396,0.0989010989010989
45,66399,87,46581,82,52527,0.26409275229881773,0.11319892626649151,0.04395604395604396,0.0989010989010989
46,66399,87,49554,83,52527,0.26409275229881773,0.05659946313324576,0.04395604395604396,0.08791208791208792
47,66399,87,49553,81,52527,0.26409275229881773,0.05661850096141032,0.04395604395604396,0.10989010989010989
48,66399,87,50544,81,52527,0.26409275229881773,0.037752013250328405,0.04395604395604396,0.10989010989010989
49,66399,87,43607,82,52527,0.26409275229881773,0.16981742722790183,0.04395604395604396,0.0989010989010989
50,66399,87,39643,83,52527,0.26409275229881773,0.24528337807222952,0.04395604395604396,0.08791208791208792
51,66399,87,39643,83,52527,0.26409275229881773,0.24528337807222952,0.04395604395604396,0.08791208791208792
52,66399,87,36670,84,52527,0.26409275229881773,0.30188284120547526,0.04395604395604396,0.07692307692307693
53,66399,87,36670,84,52527,0.26409275229881773,0.30188284120547526,0.04395604395604396,0.07692307692307693
54,66399,87,29733,85,52527,0.26409275229881773,0.4339482551830487,0.04395604395604396,0.06593406593406594
55,66399,87,27751,86,52527,0.26409275229881773,0.47168123060521255,0.04395604395604396,0.054945054945054944
56,66399,87,34688,83,52527,0.26409275229881773,0.3396158166276391,0.04395604395604396,0.08791208791208792
57,66399,87,37661,83,52527,0.26409275229881773,0.28301635349439336,0.04395604395604396,0.08791208791208792
58,66399,87,37660,81,52527,0.26409275229881773,0.28303539132255795,0.04395604395604396,0.10989010989010989
59,66399,87,44597,81,52527,0.26409275229881773,0.1509699773449845,0.04395604395604396,0.10989010989010989
60,66399,87,44597,81,52527,0.26409275229881773,0.1509699773449845,0.04395604395604396,0.10989010989010989
61,66399,87,51534,81,52527,0.26409275229881773,0.018904563367411045,0.04395604395604396,0.10989010989010989
62,66399,87,48561,83,52527,0.26409275229881773,0.07550402650065681,0.04395604395604396,0.08791208791208792
63,66399,87,48560,80,52527,0.26409275229881773,0.07552306432882137,0.04395604395604396,0.12087912087912088
64,66399,87,54506,80,52527,0.26409275229881773,0.03767586193767015,0.04395604395604396,0.12087912087912088
65,66399,87,54505,84,52527,0.26409275229881773,0.03765682410950559,0.04395604395604396,0.07692307692307693
66,66399,87,54505,84,52527,0.26409275229881773,0.03765682410950559,0.04395604395604396,0.07692307692307693
67,66399,87,54505,84,52527,0.26409275229881773,0.03765682410950559,0.04395604395604396,0.07692307692307693
68,66399,87,54505,84,52527,0.26409275229881773,0.03765682410950559,0.04395604395604396,0.07692307692307693
69,66399,87,54505,84,52527,0.26409275229881773,0.03765682410950559,0.04395604395604396,0.07692307692307693
70,66399,87,54505,84,52527,0.26409275229881773,0.03765682410950559,0.04395604395604396,0.07692307692307693
71,66399,87,54506,86,52527,0.26409275229881773,0.03767586193767015,0.04395604395604396,0.054945054945054944
72,66399,87,54506,86,52527,0.26409275229881773,0.03767586193767015,0.04395604395604396,0.054945054945054944
73,66399,87,54507,86,52527,0.26409275229881773,0.03769489976583471,0.04395604395604396,0.054945054945054944
74,66399,87,54506,86,52527,0.26409275229881773,0.03767586193767015,0.04395604395604396,0.054945054945054944
75,66399,87,57479,85,52527,0.26409275229881773,0.0942753250709159,0.04395604395604396,0.06593406593406594
76,66399,87,50542,85,52527,0.26409275229881773,0.037790088906657526,0.04395604395604396,0.06593406593406594
77,66399,87,50542,85,52527,0.26409275229881773,0.037790088906657526,0.04395604395604396,0.06593406593406594
78,66399,87,50542,85,52527,0.26409275229881773,0.037790088906657526,0.04395604395604396,0.06593406593406594
79,66399,87,47569,86,52527,0.26409275229881773,0.09438955203990329,0.04395604395604396,0.054945054945054944
80,66399,87,47569,86,52527,0.26409275229881773,0.09438955203990329,0.04395604395604396,0.054945054945054944
81,66399,87,47569,86,52527,0.26409275229881773,0.09438955203990329,0.04395604395604396,0.054945054945054944
82,66399,87,47569,86,52527,0.26409275229881773,0.09438955203990329,0.04395604395604396,0.054945054945054944
83,66399,87,49551,84,52527,0.26409275229881773,0.05665657661773945,0.04395604395604396,0.07692307692307693
84,66399,87,52524,84,52527,0.26409275229881773,5.711348449368896e-05,0.04395604395604396,0.07692307692307693
85,66399,87,49551,85,52527,0.26409275229881773,0.05665657661773945,0.04395604395604396,0.06593406593406594
86,66399,87,49551,85,52527,0.26409275229881773,0.05665657661773945,0.04395604395604396,0.06593406593406594
87,66399,87,49551,85,52527,0.26409275229881773,0.05665657661773945,0.04395604395604396,0.06593406593406594
88,66399,87,48560,81,52527,0.26409275229881773,0.07552306432882137,0.04395604395604396,0.10989010989010989
89,66399,87,48560,81,52527,0.26409275229881773,0.07552306432882137,0.04395604395604396,0.10989010989010989
90,66399,87,48560,81,52527,0.26409275229881773,0.07552306432882137,0.04395604395604396,0.10989010989010989
91,66399,87,48560,81,52527,0.26409275229881773,0.07552306432882137,0.04395604395604396,0.10989010989010989
92,66399,87,48560,81,52527,0.26409275229881773,0.07552306432882137,0.04395604395604396,0.10989010989010989
93,66399,87,48560,81,52527,0.26409275229881773,0.07552306432882137,0.04395604395604396,0.10989010989010989
94,66399,87,51533,81,52527,0.26409275229881773,0.01892360119557561,0.04395604395604396,0.10989010989010989
95,66399,87,51534,81,52527,0.26409275229881773,0.018904563367411045,0.04395604395604396,0.10989010989010989
96,66399,87,51534,81,52527,0.26409275229881773,0.018904563367411045,0.04395604395604396,0.10989010989010989
97,66399,87,51534,81,52527,0.26409275229881773,0.018904563367411045,0.04395604395604396,0.10989010989010989
98,66399,87,51534,81,52527,0.26409275229881773,0.018904563367411045,0.04395604395604396,0.10989010989010989
99,66399,87,51534,81,52527,0.26409275229881773,0.018904563367411045,0.04395604395604396,0.10989010989010989
100,66399,87,51534,81,52527,0.26409275229881773,0.018904563367411045,0.04395604395604396,0.10989010989010989
101,66399,87,51534,81,52527,0.26409275229881773,0.018904563367411045,0.04395604395604396,0.10989010989010989
102,66399,87,49552,82,52527,0.26409275229881773,0.056637538789574886,0.04395604395604396,0.0989010989010989
103,66399,87,49552,82,52527,0.26409275229881773,0.056637538789574886,0.04395604395604396,0.0989010989010989
104,66399,87,49552,82,52527,0.26409275229881773,0.056637538789574886,0.04395604395604396,0.0989010989010989
105,66399,87,50543,85,52527,0.26409275229881773,0.03777105107849296,0.04395604395604396,0.06593406593406594
106,66399,87,50542,85,52527,0.26409275229881773,0.037790088906657526,0.04395604395604396,0.06593406593406594
107,66399,87,55497,85,52527,0.26409275229881773,0.05654234964875207,0.04395604395604396,0.06593406593406594
108,66399,87,62434,85,52527,0.26409275229881773,0.1886077636263255,0.04395604395604396,0.06593406593406594
109,66399,87,62434,85,52527,0.26409275229881773,0.1886077636263255,0.04395604395604396,0.06593406593406594
110,66399,87,59461,86,52527,0.26409275229881773,0.13200830049307974,0.04395604395604396,0.054945054945054944
