total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,20578,80,20578,80,34684,0.4067004959058932,0.4067004959058932,0.12087912087912088,0.12087912087912088
1,20578,80,20578,80,34684,0.4067004959058932,0.4067004959058932,0.12087912087912088,0.12087912087912088
2,25281,81,25281,81,34684,0.271104832199285,0.271104832199285,0.10989010989010989,0.10989010989010989
3,25280,84,25280,84,34684,0.2711336639372621,0.2711336639372621,0.07692307692307693,0.07692307692307693
4,25280,84,25280,84,34684,0.2711336639372621,0.2711336639372621,0.07692307692307693,0.07692307692307693
5,25280,84,25868,83,34684,0.2711336639372621,0.25418060200668896,0.07692307692307693,0.08791208791208792
6,25280,84,25868,83,34684,0.2711336639372621,0.25418060200668896,0.07692307692307693,0.08791208791208792
7,25280,84,25868,83,34684,0.2711336639372621,0.25418060200668896,0.07692307692307693,0.08791208791208792
8,25280,84,26456,83,34684,0.2711336639372621,0.2372275400761158,0.07692307692307693,0.08791208791208792
9,26455,85,26455,85,34684,0.23725637181409295,0.23725637181409295,0.06593406593406594,0.06593406593406594
10,27631,86,27631,86,34684,0.2033502479529466,0.2033502479529466,0.054945054945054944,0.054945054945054944
11,27631,86,24692,84,34684,0.2033502479529466,0.2880867258678353,0.054945054945054944,0.07692307692307693
12,27631,86,21753,85,34684,0.2033502479529466,0.37282320378272404,0.054945054945054944,0.06593406593406594
13,27631,86,20577,85,34684,0.2033502479529466,0.4067293276438704,0.054945054945054944,0.06593406593406594
14,27631,86,22341,85,34684,0.2033502479529466,0.3558701418521508,0.054945054945054944,0.06593406593406594
15,27631,86,21753,83,34684,0.2033502479529466,0.37282320378272404,0.054945054945054944,0.08791208791208792
16,27631,86,17050,84,34684,0.2033502479529466,0.5084188674893323,0.054945054945054944,0.07692307692307693
17,27631,86,17050,84,34684,0.2033502479529466,0.5084188674893323,0.054945054945054944,0.07692307692307693
18,27631,86,19989,85,34684,0.2033502479529466,0.42368238957444354,0.054945054945054944,0.06593406593406594
19,27631,86,19989,85,34684,0.2033502479529466,0.42368238957444354,0.054945054945054944,0.06593406593406594
20,27631,86,19989,85,34684,0.2033502479529466,0.42368238957444354,0.054945054945054944,0.06593406593406594
21,27631,86,21165,85,34684,0.2033502479529466,0.3897762657132972,0.054945054945054944,0.06593406593406594
22,21753,87,21753,87,34684,0.37282320378272404,0.37282320378272404,0.04395604395604396,0.04395604395604396
23,21753,87,24692,86,34684,0.37282320378272404,0.2880867258678353,0.04395604395604396,0.054945054945054944
