total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,37659,85,37659,85,52527,0.2830544291507225,0.2830544291507225,0.06593406593406594,0.06593406593406594
1,37660,85,37660,85,52527,0.28303539132255795,0.28303539132255795,0.06593406593406594,0.06593406593406594
2,37660,85,45588,84,52527,0.28303539132255795,0.13210348963390256,0.06593406593406594,0.07692307692307693
3,45587,85,45587,85,52527,0.13212252746206712,0.13212252746206712,0.06593406593406594,0.06593406593406594
4,38650,86,38650,86,52527,0.2641879414396406,0.2641879414396406,0.054945054945054944,0.054945054945054944
5,33695,87,33695,87,52527,0.35852037999505015,0.35852037999505015,0.04395604395604396,0.04395604395604396
6,33695,87,33696,83,52527,0.35852037999505015,0.3585013421668856,0.04395604395604396,0.08791208791208792
7,33695,87,40633,79,52527,0.35852037999505015,0.22643592818931216,0.04395604395604396,0.13186813186813187
8,33695,87,32705,81,52527,0.35852037999505015,0.3773678298779675,0.04395604395604396,0.10989010989010989
9,33695,87,39642,82,52527,0.35852037999505015,0.2453024159003941,0.04395604395604396,0.0989010989010989
10,33695,87,38651,81,52527,0.35852037999505015,0.264168903611476,0.04395604395604396,0.10989010989010989
11,33695,87,38650,85,52527,0.35852037999505015,0.2641879414396406,0.04395604395604396,0.06593406593406594
12,33695,87,38650,85,52527,0.35852037999505015,0.2641879414396406,0.04395604395604396,0.06593406593406594
13,33695,87,31713,84,52527,0.35852037999505015,0.396253355417214,0.04395604395604396,0.07692307692307693
14,33695,87,24776,87,52527,0.35852037999505015,0.5283187693947874,0.04395604395604396,0.04395604395604396
15,31713,88,31713,88,52527,0.396253355417214,0.396253355417214,0.03296703296703297,0.03296703296703297
16,31713,88,36668,86,52527,0.396253355417214,0.3019209168618044,0.03296703296703297,0.054945054945054944
17,31713,88,32704,85,52527,0.396253355417214,0.3773868677061321,0.03296703296703297,0.06593406593406594
18,31713,88,32704,85,52527,0.396253355417214,0.3773868677061321,0.03296703296703297,0.06593406593406594
19,31713,88,39641,85,52527,0.396253355417214,0.24532145372855865,0.03296703296703297,0.06593406593406594
20,31713,88,39641,85,52527,0.396253355417214,0.24532145372855865,0.03296703296703297,0.06593406593406594
