total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,78554,64,78554,64,118347,0.3362400398827178,0.3362400398827178,0.09859154929577464,0.09859154929577464
1,78554,64,85435,62,118347,0.3362400398827178,0.27809745916668777,0.09859154929577464,0.1267605633802817
2,85229,66,85229,66,118347,0.279838103204982,0.279838103204982,0.07042253521126761,0.07042253521126761
3,92334,67,92334,67,118347,0.2198027833405156,0.2198027833405156,0.056338028169014086,0.056338028169014086
4,91816,69,91816,69,118347,0.2241797426212747,0.2241797426212747,0.028169014084507043,0.028169014084507043
5,89279,71,89279,71,118347,0.24561670342298494,0.24561670342298494,0.0,0.0
6,89279,71,92207,70,118347,0.24561670342298494,0.22087589883985229,0.0,0.014084507042253521
7,89279,71,85102,69,118347,0.24561670342298494,0.2809112187043187,0.0,0.028169014084507043
8,89279,71,85102,69,118347,0.24561670342298494,0.2809112187043187,0.0,0.028169014084507043
9,89279,71,85308,65,118347,0.24561670342298494,0.27917057466602446,0.0,0.08450704225352113
10,89279,71,93574,65,118347,0.24561670342298494,0.20932512019738567,0.0,0.08450704225352113
11,89279,71,86972,66,118347,0.24561670342298494,0.26511022670621137,0.0,0.07042253521126761
12,89279,71,80091,67,118347,0.24561670342298494,0.3232528074222414,0.0,0.056338028169014086
13,89279,71,87867,67,118347,0.24561670342298494,0.2575477198408071,0.0,0.056338028169014086
14,89279,71,87867,67,118347,0.24561670342298494,0.2575477198408071,0.0,0.056338028169014086
15,89279,71,87867,67,118347,0.24561670342298494,0.2575477198408071,0.0,0.056338028169014086
16,89279,71,95438,67,118347,0.24561670342298494,0.1935748265693258,0.0,0.056338028169014086
17,89279,71,95438,67,118347,0.24561670342298494,0.1935748265693258,0.0,0.056338028169014086
18,89279,71,95438,67,118347,0.24561670342298494,0.1935748265693258,0.0,0.056338028169014086
19,89279,71,95438,67,118347,0.24561670342298494,0.1935748265693258,0.0,0.056338028169014086
20,89279,71,100893,69,118347,0.24561670342298494,0.14748155846789526,0.0,0.028169014084507043
21,89279,71,93322,70,118347,0.24561670342298494,0.21145445173937658,0.0,0.014084507042253521
22,89279,71,93322,70,118347,0.24561670342298494,0.21145445173937658,0.0,0.014084507042253521
23,89279,71,93322,70,118347,0.24561670342298494,0.21145445173937658,0.0,0.014084507042253521
24,89279,71,93840,67,118347,0.24561670342298494,0.20707749245861745,0.0,0.056338028169014086
25,89279,71,93634,68,118347,0.24561670342298494,0.2088181364969116,0.0,0.04225352112676056
26,89279,71,93634,68,118347,0.24561670342298494,0.2088181364969116,0.0,0.04225352112676056
27,89279,71,93634,68,118347,0.24561670342298494,0.2088181364969116,0.0,0.04225352112676056
28,89279,71,93634,68,118347,0.24561670342298494,0.2088181364969116,0.0,0.04225352112676056
29,89279,71,93840,67,118347,0.24561670342298494,0.20707749245861745,0.0,0.056338028169014086
30,89279,71,96377,67,118347,0.24561670342298494,0.18564053165690722,0.0,0.056338028169014086
31,89279,71,96171,68,118347,0.24561670342298494,0.1873811756952014,0.0,0.04225352112676056
32,89279,71,88395,69,118347,0.24561670342298494,0.25308626327663564,0.0,0.028169014084507043
33,89279,71,88395,69,118347,0.24561670342298494,0.25308626327663564,0.0,0.028169014084507043
34,89279,71,88395,69,118347,0.24561670342298494,0.25308626327663564,0.0,0.028169014084507043
35,89279,71,88601,68,118347,0.24561670342298494,0.2513456192383415,0.0,0.04225352112676056
36,89279,71,88601,68,118347,0.24561670342298494,0.2513456192383415,0.0,0.04225352112676056
37,89279,71,88601,68,118347,0.24561670342298494,0.2513456192383415,0.0,0.04225352112676056
38,89279,71,85673,66,118347,0.24561670342298494,0.27608642382147414,0.0,0.07042253521126761
39,89279,71,83136,67,118347,0.24561670342298494,0.29752338462318434,0.0,0.056338028169014086
40,89279,71,77136,68,118347,0.24561670342298494,0.34822175467058736,0.0,0.04225352112676056
41,89279,71,79267,67,118347,0.24561670342298494,0.3302153835754181,0.0,0.056338028169014086
42,89279,71,82195,68,118347,0.24561670342298494,0.3054745789922854,0.0,0.04225352112676056
43,89279,71,82195,68,118347,0.24561670342298494,0.3054745789922854,0.0,0.04225352112676056
44,89279,71,81989,69,118347,0.24561670342298494,0.3072152230305796,0.0,0.028169014084507043
45,89279,71,70660,70,118347,0.24561670342298494,0.40294219540841764,0.0,0.014084507042253521
46,89279,71,70660,70,118347,0.24561670342298494,0.40294219540841764,0.0,0.014084507042253521
47,89279,71,70660,70,118347,0.24561670342298494,0.40294219540841764,0.0,0.014084507042253521
48,89279,71,70142,70,118347,0.24561670342298494,0.40731915468917673,0.0,0.014084507042253521
49,89279,71,70142,70,118347,0.24561670342298494,0.40731915468917673,0.0,0.014084507042253521
50,89279,71,64687,69,118347,0.24561670342298494,0.4534124227906073,0.0,0.028169014084507043
51,89279,71,53685,68,118347,0.24561670342298494,0.5463763340008618,0.0,0.04225352112676056
52,89279,71,64687,69,118347,0.24561670342298494,0.4534124227906073,0.0,0.028169014084507043
53,89279,71,71792,69,118347,0.24561670342298494,0.3933771029261409,0.0,0.028169014084507043
54,89279,71,77792,69,118347,0.24561670342298494,0.34267873287873796,0.0,0.028169014084507043
55,89279,71,89121,69,118347,0.24561670342298494,0.2469517605008999,0.0,0.028169014084507043
56,89279,71,89121,69,118347,0.24561670342298494,0.2469517605008999,0.0,0.028169014084507043
57,89279,71,89121,69,118347,0.24561670342298494,0.2469517605008999,0.0,0.028169014084507043
58,89279,71,89121,69,118347,0.24561670342298494,0.2469517605008999,0.0,0.028169014084507043
59,89279,71,89121,69,118347,0.24561670342298494,0.2469517605008999,0.0,0.028169014084507043
60,89279,71,89121,69,118347,0.24561670342298494,0.2469517605008999,0.0,0.028169014084507043
61,89279,71,89121,69,118347,0.24561670342298494,0.2469517605008999,0.0,0.028169014084507043
62,89279,71,89121,69,118347,0.24561670342298494,0.2469517605008999,0.0,0.028169014084507043
63,89279,71,89121,69,118347,0.24561670342298494,0.2469517605008999,0.0,0.028169014084507043
64,89279,71,89121,69,118347,0.24561670342298494,0.2469517605008999,0.0,0.028169014084507043
65,89279,71,89121,69,118347,0.24561670342298494,0.2469517605008999,0.0,0.028169014084507043
66,89279,71,91658,69,118347,0.24561670342298494,0.22551479969918967,0.0,0.028169014084507043
