total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,192844,192,192844,192,36854,4.232647745156564,4.232647745156564,0.11926605504587157,0.11926605504587157
1,192844,192,192843,190,36854,4.232647745156564,4.232620611059858,0.11926605504587157,0.12844036697247707
2,192844,192,205843,188,36854,4.232647745156564,4.5853638682368265,0.11926605504587157,0.13761467889908258
3,192844,192,214510,189,36854,4.232647745156564,4.820535084387041,0.11926605504587157,0.13302752293577982
4,192844,192,214509,187,36854,4.232647745156564,4.8205079502903345,0.11926605504587157,0.14220183486238533
5,192844,192,214509,187,36854,4.232647745156564,4.8205079502903345,0.11926605504587157,0.14220183486238533
6,192844,192,214508,187,36854,4.232647745156564,4.820480816193629,0.11926605504587157,0.14220183486238533
7,192844,192,214508,187,36854,4.232647745156564,4.820480816193629,0.11926605504587157,0.14220183486238533
8,192844,192,205841,189,36854,4.232647745156564,4.585309600043415,0.11926605504587157,0.13302752293577982
9,192844,192,218841,190,36854,4.232647745156564,4.9380528572203835,0.11926605504587157,0.12844036697247707
10,192844,192,218840,191,36854,4.232647745156564,4.938025723123677,0.11926605504587157,0.12385321100917432
11,192844,192,218841,190,36854,4.232647745156564,4.9380528572203835,0.11926605504587157,0.12844036697247707
12,192844,192,218841,190,36854,4.232647745156564,4.9380528572203835,0.11926605504587157,0.12844036697247707
13,192844,192,216674,190,36854,4.232647745156564,4.879253269658653,0.11926605504587157,0.12844036697247707
14,192844,192,221008,190,36854,4.232647745156564,4.996852444782113,0.11926605504587157,0.12844036697247707
15,192844,192,234008,190,36854,4.232647745156564,5.349595701959082,0.11926605504587157,0.12844036697247707
16,192844,192,234009,191,36854,4.232647745156564,5.349622836055787,0.11926605504587157,0.12385321100917432
17,192844,192,234008,190,36854,4.232647745156564,5.349595701959082,0.11926605504587157,0.12844036697247707
18,192844,192,234009,189,36854,4.232647745156564,5.349622836055787,0.11926605504587157,0.13302752293577982
19,192844,192,234009,189,36854,4.232647745156564,5.349622836055787,0.11926605504587157,0.13302752293577982
20,192844,192,234009,189,36854,4.232647745156564,5.349622836055787,0.11926605504587157,0.13302752293577982
21,192844,192,234009,189,36854,4.232647745156564,5.349622836055787,0.11926605504587157,0.13302752293577982
22,192844,192,234008,190,36854,4.232647745156564,5.349595701959082,0.11926605504587157,0.12844036697247707
23,192844,192,234009,191,36854,4.232647745156564,5.349622836055787,0.11926605504587157,0.12385321100917432
24,192844,192,234008,188,36854,4.232647745156564,5.349595701959082,0.11926605504587157,0.13761467889908258
25,192844,192,234009,190,36854,4.232647745156564,5.349622836055787,0.11926605504587157,0.12844036697247707
26,192844,192,247009,190,36854,4.232647745156564,5.702366093232756,0.11926605504587157,0.12844036697247707
27,192844,192,234009,191,36854,4.232647745156564,5.349622836055787,0.11926605504587157,0.12385321100917432
28,192844,192,234009,191,36854,4.232647745156564,5.349622836055787,0.11926605504587157,0.12385321100917432
29,221009,193,221009,193,36854,4.996879578878819,4.996879578878819,0.11467889908256881,0.11467889908256881
30,221010,195,221010,195,36854,4.996906712975525,4.996906712975525,0.10550458715596331,0.10550458715596331
31,221010,195,221010,195,36854,4.996906712975525,4.996906712975525,0.10550458715596331,0.10550458715596331
32,221011,198,221011,198,36854,4.996933847072231,4.996933847072231,0.09174311926605505,0.09174311926605505
33,221011,198,221012,197,36854,4.996933847072231,4.996960981168937,0.09174311926605505,0.0963302752293578
34,221011,198,221012,197,36854,4.996933847072231,4.996960981168937,0.09174311926605505,0.0963302752293578
35,221011,198,221011,196,36854,4.996933847072231,4.996933847072231,0.09174311926605505,0.10091743119266056
36,221011,198,221011,196,36854,4.996933847072231,4.996933847072231,0.09174311926605505,0.10091743119266056
37,221011,198,221011,196,36854,4.996933847072231,4.996933847072231,0.09174311926605505,0.10091743119266056
38,221011,198,221010,196,36854,4.996933847072231,4.996906712975525,0.09174311926605505,0.10091743119266056
39,221011,198,221010,196,36854,4.996933847072231,4.996906712975525,0.09174311926605505,0.10091743119266056
