total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,147419,185,147419,185,264936,0.44356750309508713,0.44356750309508713,0.15137614678899083,0.15137614678899083
1,157379,188,157379,188,264936,0.4059735181326811,0.4059735181326811,0.13761467889908258,0.13761467889908258
2,145427,189,145427,189,264936,0.45108630008756834,0.45108630008756834,0.13302752293577982,0.13302752293577982
3,145427,189,145427,189,264936,0.45108630008756834,0.45108630008756834,0.13302752293577982,0.13302752293577982
4,157379,189,157379,189,264936,0.4059735181326811,0.4059735181326811,0.13302752293577982,0.13302752293577982
5,157379,189,157380,188,264936,0.4059735181326811,0.4059697436361989,0.13302752293577982,0.13761467889908258
6,157379,189,145428,188,264936,0.4059735181326811,0.45108252559108614,0.13302752293577982,0.13761467889908258
7,157379,189,145427,188,264936,0.4059735181326811,0.45108630008756834,0.13302752293577982,0.13761467889908258
8,157379,189,145428,183,264936,0.4059735181326811,0.45108252559108614,0.13302752293577982,0.16055045871559634
9,157379,189,145427,181,264936,0.4059735181326811,0.45108630008756834,0.13302752293577982,0.16972477064220184
10,157379,189,145426,182,264936,0.4059735181326811,0.4510900745840505,0.13302752293577982,0.1651376146788991
11,157379,189,141442,182,264936,0.4059735181326811,0.4661276685690129,0.13302752293577982,0.1651376146788991
12,157379,189,141443,186,264936,0.4059735181326811,0.46612389407253074,0.13302752293577982,0.14678899082568808
13,157379,189,141443,186,264936,0.4059735181326811,0.46612389407253074,0.13302752293577982,0.14678899082568808
14,157379,189,149411,189,264936,0.4059735181326811,0.43604870610260593,0.13302752293577982,0.13302752293577982
15,149410,191,149410,191,264936,0.4360524805990881,0.4360524805990881,0.12385321100917432,0.12385321100917432
16,149411,192,149411,192,264936,0.43604870610260593,0.43604870610260593,0.11926605504587157,0.11926605504587157
17,149410,193,149410,193,264936,0.4360524805990881,0.4360524805990881,0.11467889908256881,0.11467889908256881
18,161362,193,161362,193,264936,0.39093969864420086,0.39093969864420086,0.11467889908256881,0.11467889908256881
19,161362,193,161362,193,264936,0.39093969864420086,0.39093969864420086,0.11467889908256881,0.11467889908256881
20,173314,195,173314,195,264936,0.34582691668931365,0.34582691668931365,0.10550458715596331,0.10550458715596331
21,161362,196,161362,196,264936,0.39093969864420086,0.39093969864420086,0.10091743119266056,0.10091743119266056
22,161361,199,161361,199,264936,0.390943473140683,0.390943473140683,0.0871559633027523,0.0871559633027523
23,161361,199,161360,199,264936,0.390943473140683,0.3909472476371652,0.0871559633027523,0.0871559633027523
24,161361,199,161360,199,264936,0.390943473140683,0.3909472476371652,0.0871559633027523,0.0871559633027523
25,161361,199,161361,198,264936,0.390943473140683,0.390943473140683,0.0871559633027523,0.09174311926605505
26,173313,199,173313,199,264936,0.3458306911857958,0.3458306911857958,0.0871559633027523,0.0871559633027523
27,173313,199,173313,199,264936,0.3458306911857958,0.3458306911857958,0.0871559633027523,0.0871559633027523
28,173314,199,173314,199,264936,0.34582691668931365,0.34582691668931365,0.0871559633027523,0.0871559633027523
29,173314,199,173313,199,264936,0.34582691668931365,0.3458306911857958,0.0871559633027523,0.0871559633027523
30,173314,199,173313,199,264936,0.34582691668931365,0.3458306911857958,0.0871559633027523,0.0871559633027523
31,173314,199,173314,198,264936,0.34582691668931365,0.34582691668931365,0.0871559633027523,0.09174311926605505
32,173314,199,173315,197,264936,0.34582691668931365,0.3458231421928315,0.0871559633027523,0.0963302752293578
33,173316,200,173316,200,264936,0.3458193676963493,0.3458193676963493,0.08256880733944955,0.08256880733944955
34,173316,200,173317,199,264936,0.3458193676963493,0.34581559319986716,0.08256880733944955,0.0871559633027523
35,173316,200,173318,198,264936,0.3458193676963493,0.34581181870338495,0.08256880733944955,0.09174311926605505
36,173316,200,173318,198,264936,0.3458193676963493,0.34581181870338495,0.08256880733944955,0.09174311926605505
37,173316,200,173318,198,264936,0.3458193676963493,0.34581181870338495,0.08256880733944955,0.09174311926605505
38,173316,200,173319,196,264936,0.3458193676963493,0.3458080442069028,0.08256880733944955,0.10091743119266056
39,173316,200,173318,193,264936,0.3458193676963493,0.34581181870338495,0.08256880733944955,0.11467889908256881
40,173316,200,173319,193,264936,0.3458193676963493,0.3458080442069028,0.08256880733944955,0.11467889908256881
41,173316,200,173320,192,264936,0.3458193676963493,0.3458042697104206,0.08256880733944955,0.11926605504587157
42,173316,200,173320,192,264936,0.3458193676963493,0.3458042697104206,0.08256880733944955,0.11926605504587157
43,173316,200,173321,193,264936,0.3458193676963493,0.34580049521393846,0.08256880733944955,0.11467889908256881
44,173316,200,161369,194,264936,0.3458193676963493,0.3909132771688257,0.08256880733944955,0.11009174311926606
45,173316,200,155393,195,264936,0.3458193676963493,0.4134696681462693,0.08256880733944955,0.10550458715596331
46,173316,200,143441,196,264936,0.3458193676963493,0.4585824501011565,0.08256880733944955,0.10091743119266056
47,173316,200,143441,196,264936,0.3458193676963493,0.4585824501011565,0.08256880733944955,0.10091743119266056
48,173316,200,143440,197,264936,0.3458193676963493,0.45858622459763865,0.08256880733944955,0.0963302752293578
49,173316,200,147424,199,264936,0.3458193676963493,0.44354863061267624,0.08256880733944955,0.0871559633027523
50,173316,200,147423,194,264936,0.3458193676963493,0.44355240510915844,0.08256880733944955,0.11009174311926606
51,173316,200,147422,193,264936,0.3458193676963493,0.4435561796056406,0.08256880733944955,0.11467889908256881
52,173316,200,143438,191,264936,0.3458193676963493,0.458593773590603,0.08256880733944955,0.12385321100917432
53,173316,200,143438,191,264936,0.3458193676963493,0.458593773590603,0.08256880733944955,0.12385321100917432
54,173316,200,143438,191,264936,0.3458193676963493,0.458593773590603,0.08256880733944955,0.12385321100917432
55,173316,200,143439,191,264936,0.3458193676963493,0.45858999909412085,0.08256880733944955,0.12385321100917432
56,173316,200,143440,190,264936,0.3458193676963493,0.45858622459763865,0.08256880733944955,0.12844036697247707
