total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,11595,285,11595,285,20466,0.4334506009967751,0.4334506009967751,0.12307692307692308,0.12307692307692308
1,11595,285,11594,283,20466,0.4334506009967751,0.4334994625232092,0.12307692307692308,0.12923076923076923
2,11595,285,11524,283,20466,0.4334506009967751,0.4369197693735952,0.12307692307692308,0.12923076923076923
3,11595,285,11758,284,20466,0.4334506009967751,0.42548617218801915,0.12307692307692308,0.12615384615384614
4,11595,285,11758,284,20466,0.4334506009967751,0.42548617218801915,0.12307692307692308,0.12615384615384614
5,11108,286,11108,286,20466,0.4572461643701749,0.4572461643701749,0.12,0.12
6,11108,286,11108,286,20466,0.4572461643701749,0.4572461643701749,0.12,0.12
7,11118,286,11118,286,20466,0.45675754910583405,0.45675754910583405,0.12,0.12
8,11118,286,11108,285,20466,0.45675754910583405,0.4572461643701749,0.12,0.12307692307692308
9,11118,286,11107,286,20466,0.45675754910583405,0.45729502589660903,0.12,0.12
10,11118,286,10448,282,20466,0.45675754910583405,0.48949477181667156,0.12,0.13230769230769232
11,11118,286,10449,279,20466,0.45675754910583405,0.4894459102902375,0.12,0.14153846153846153
12,11118,286,10983,280,20466,0.45675754910583405,0.46335385517443567,0.12,0.13846153846153847
13,11118,286,10749,279,20466,0.45675754910583405,0.47478745236001174,0.12,0.14153846153846153
14,11118,286,10574,278,20466,0.45675754910583405,0.4833382194859767,0.12,0.14461538461538462
15,11118,286,10574,278,20466,0.45675754910583405,0.4833382194859767,0.12,0.14461538461538462
16,11118,286,11072,279,20466,0.45675754910583405,0.459005179321802,0.12,0.14153846153846153
17,11118,286,11072,279,20466,0.45675754910583405,0.459005179321802,0.12,0.14153846153846153
18,11118,286,11745,280,20466,0.45675754910583405,0.4261213720316623,0.12,0.13846153846153847
19,11118,286,11744,281,20466,0.45675754910583405,0.42617023355809636,0.12,0.13538461538461538
20,11118,286,11743,282,20466,0.45675754910583405,0.42621909508453043,0.12,0.13230769230769232
21,11118,286,11877,281,20466,0.45675754910583405,0.41967165054236294,0.12,0.13538461538461538
22,11118,286,11888,279,20466,0.45675754910583405,0.419134173751588,0.12,0.14153846153846153
23,11118,286,12261,281,20466,0.45675754910583405,0.400908824391674,0.12,0.13538461538461538
24,11118,286,12331,281,20466,0.45675754910583405,0.397488517541288,0.12,0.13538461538461538
25,11118,286,12253,281,20466,0.45675754910583405,0.4012997166031467,0.12,0.13538461538461538
26,11118,286,12926,282,20466,0.45675754910583405,0.36841590931300694,0.12,0.13230769230769232
27,11118,286,13101,283,20466,0.45675754910583405,0.3598651421870419,0.12,0.12923076923076923
28,11118,286,13102,282,20466,0.45675754910583405,0.35981628066060783,0.12,0.13230769230769232
29,11118,286,13102,282,20466,0.45675754910583405,0.35981628066060783,0.12,0.13230769230769232
30,11118,286,13761,284,20466,0.45675754910583405,0.3276165347405453,0.12,0.12615384615384614
31,11118,286,13761,284,20466,0.45675754910583405,0.3276165347405453,0.12,0.12615384615384614
32,11118,286,13804,284,20466,0.45675754910583405,0.3255154891038796,0.12,0.12615384615384614
33,11118,286,13804,284,20466,0.45675754910583405,0.3255154891038796,0.12,0.12615384615384614
34,11118,286,13734,285,20466,0.45675754910583405,0.3289357959542656,0.12,0.12307692307692308
35,11118,286,13734,285,20466,0.45675754910583405,0.3289357959542656,0.12,0.12307692307692308
36,11118,286,13734,285,20466,0.45675754910583405,0.3289357959542656,0.12,0.12307692307692308
37,11118,286,13734,285,20466,0.45675754910583405,0.3289357959542656,0.12,0.12307692307692308
38,11118,286,13909,285,20466,0.45675754910583405,0.3203850288283006,0.12,0.12307692307692308
39,13248,287,13248,287,20466,0.3526824978012313,0.3526824978012313,0.11692307692307692,0.11692307692307692
40,12961,289,12961,289,20466,0.36670575588781396,0.36670575588781396,0.11076923076923077,0.11076923076923077
41,12961,289,12918,289,20466,0.36670575588781396,0.36880680152447964,0.11076923076923077,0.11076923076923077
42,12961,289,12918,289,20466,0.36670575588781396,0.36880680152447964,0.11076923076923077,0.11076923076923077
43,12961,289,12919,289,20466,0.36670575588781396,0.3687579399980455,0.11076923076923077,0.11076923076923077
44,12961,289,12920,289,20466,0.36670575588781396,0.36870907847161144,0.11076923076923077,0.11076923076923077
45,12961,289,12920,289,20466,0.36670575588781396,0.36870907847161144,0.11076923076923077,0.11076923076923077
46,12536,291,12536,291,20466,0.3874719046223004,0.3874719046223004,0.10461538461538461,0.10461538461538461
47,12536,291,12939,290,20466,0.3874719046223004,0.3677807094693638,0.10461538461538461,0.1076923076923077
