total_iter,weights_sum_best,is_sat_clauses_best,weights_sum_curr,is_sat_clauses_curr,opt,rel_err_weights_best,rel_err_weights_curr,rel_err_clauses_best,rel_err_clauses_curr
0,84602,285,84602,285,191481,0.5581702623236771,0.5581702623236771,0.12307692307692308,0.12307692307692308
1,84602,285,84601,285,191481,0.5581702623236771,0.5581754847739463,0.12307692307692308,0.12307692307692308
2,89215,286,89215,286,191481,0.5340790992317775,0.5340790992317775,0.12,0.12
3,89214,287,89214,287,191481,0.5340843216820468,0.5340843216820468,0.11692307692307692,0.11692307692307692
4,89214,287,89215,285,191481,0.5340843216820468,0.5340790992317775,0.11692307692307692,0.12307692307692308
5,89214,287,93829,286,191481,0.5340843216820468,0.5099827136896089,0.11692307692307692,0.12
6,89215,287,89215,287,191481,0.5340790992317775,0.5340790992317775,0.11692307692307692,0.11692307692307692
7,93829,288,93829,288,191481,0.5099827136896089,0.5099827136896089,0.11384615384615385,0.11384615384615385
8,93829,288,93830,285,191481,0.5099827136896089,0.5099774912393397,0.11384615384615385,0.12307692307692308
9,93829,288,98444,284,191481,0.5099827136896089,0.485881105697171,0.11384615384615385,0.12615384615384614
10,93829,288,98445,284,191481,0.5099827136896089,0.4858758832469018,0.11384615384615385,0.12615384615384614
11,93829,288,93831,283,191481,0.5099827136896089,0.5099722687890704,0.11384615384615385,0.12923076923076923
12,93829,288,89217,284,191481,0.5099827136896089,0.5340686543312392,0.11384615384615385,0.12615384615384614
13,93829,288,91524,284,191481,0.5099827136896089,0.5220204615601548,0.11384615384615385,0.12615384615384614
14,93829,288,91525,285,191481,0.5099827136896089,0.5220152391098856,0.11384615384615385,0.12307692307692308
15,93829,288,91526,287,191481,0.5099827136896089,0.5220100166596163,0.11384615384615385,0.11692307692307692
16,94602,289,94602,289,191481,0.5059457596315039,0.5059457596315039,0.11076923076923077,0.11076923076923077
17,94602,289,93064,286,191481,0.5059457596315039,0.5139778881455601,0.11076923076923077,0.12
18,94602,289,97678,285,191481,0.5059457596315039,0.48988150260339147,0.11076923076923077,0.12307692307692308
19,94602,289,99216,288,191481,0.5059457596315039,0.48184937408933526,0.11076923076923077,0.11384615384615385
20,94602,289,99216,288,191481,0.5059457596315039,0.48184937408933526,0.11076923076923077,0.11384615384615385
21,94602,289,99215,285,191481,0.5059457596315039,0.48185459653960444,0.11076923076923077,0.12307692307692308
22,94602,289,99216,286,191481,0.5059457596315039,0.48184937408933526,0.11076923076923077,0.12
23,94602,289,99215,286,191481,0.5059457596315039,0.48185459653960444,0.11076923076923077,0.12
24,94602,289,99215,286,191481,0.5059457596315039,0.48185459653960444,0.11076923076923077,0.12
25,94602,289,99215,286,191481,0.5059457596315039,0.48185459653960444,0.11076923076923077,0.12
26,94602,289,99216,285,191481,0.5059457596315039,0.48184937408933526,0.11076923076923077,0.12307692307692308
27,94602,289,99215,286,191481,0.5059457596315039,0.48185459653960444,0.11076923076923077,0.12
28,94602,289,99214,284,191481,0.5059457596315039,0.4818598189898737,0.11076923076923077,0.12615384615384614
29,94602,289,99214,284,191481,0.5059457596315039,0.4818598189898737,0.11076923076923077,0.12615384615384614
30,94602,289,99213,283,191481,0.5059457596315039,0.48186504144014286,0.11076923076923077,0.12923076923076923
31,94602,289,99213,283,191481,0.5059457596315039,0.48186504144014286,0.11076923076923077,0.12923076923076923
32,94602,289,99214,284,191481,0.5059457596315039,0.4818598189898737,0.11076923076923077,0.12615384615384614
33,94602,289,99213,286,191481,0.5059457596315039,0.48186504144014286,0.11076923076923077,0.12
34,94602,289,99213,286,191481,0.5059457596315039,0.48186504144014286,0.11076923076923077,0.12
35,94602,289,103827,286,191481,0.5059457596315039,0.4577686558979742,0.11076923076923077,0.12
36,94602,289,103826,285,191481,0.5059457596315039,0.4577738783482434,0.11076923076923077,0.12307692307692308
37,94602,289,108440,285,191481,0.5059457596315039,0.43367749280607476,0.11076923076923077,0.12307692307692308
38,113054,290,113054,290,191481,0.40958110726390606,0.40958110726390606,0.1076923076923077,0.1076923076923077
39,113053,291,113053,291,191481,0.4095863297141753,0.4095863297141753,0.10461538461538461,0.10461538461538461
40,115360,291,115360,291,191481,0.397538136943091,0.397538136943091,0.10461538461538461,0.10461538461538461
41,115360,291,113053,291,191481,0.397538136943091,0.4095863297141753,0.10461538461538461,0.10461538461538461
42,115360,291,113053,291,191481,0.397538136943091,0.4095863297141753,0.10461538461538461,0.10461538461538461
43,117667,292,117667,292,191481,0.3854899441720066,0.3854899441720066,0.10153846153846154,0.10153846153846154
44,117666,293,117666,293,191481,0.38549516662227584,0.38549516662227584,0.09846153846153846,0.09846153846153846
45,117666,293,117666,293,191481,0.38549516662227584,0.38549516662227584,0.09846153846153846,0.09846153846153846
46,117667,293,117667,293,191481,0.3854899441720066,0.3854899441720066,0.09846153846153846,0.09846153846153846
47,117667,293,117666,293,191481,0.3854899441720066,0.38549516662227584,0.09846153846153846,0.09846153846153846
48,117665,294,117665,294,191481,0.3855003890725451,0.3855003890725451,0.09538461538461539,0.09538461538461539
49,117664,296,117664,296,191481,0.38550561152281426,0.38550561152281426,0.08923076923076922,0.08923076923076922
50,117664,296,117665,295,191481,0.38550561152281426,0.3855003890725451,0.08923076923076922,0.09230769230769231
51,117664,296,117666,293,191481,0.38550561152281426,0.38549516662227584,0.08923076923076922,0.09846153846153846
52,117664,296,122280,294,191481,0.38550561152281426,0.36139878108010715,0.08923076923076922,0.09538461538461539
53,126894,297,126894,297,191481,0.3373023955379385,0.3373023955379385,0.08615384615384615,0.08615384615384615
54,126894,297,126894,297,191481,0.3373023955379385,0.3373023955379385,0.08615384615384615,0.08615384615384615
55,126894,297,126894,297,191481,0.3373023955379385,0.3373023955379385,0.08615384615384615,0.08615384615384615
56,126894,297,126895,296,191481,0.3373023955379385,0.33729717308766927,0.08615384615384615,0.08923076923076922
57,126894,297,126894,295,191481,0.3373023955379385,0.3373023955379385,0.08615384615384615,0.09230769230769231
58,126894,297,126895,295,191481,0.3373023955379385,0.33729717308766927,0.08615384615384615,0.09230769230769231
59,126894,297,131509,295,191481,0.3373023955379385,0.3132007875455006,0.08615384615384615,0.09230769230769231
60,126894,297,131508,296,191481,0.3373023955379385,0.3132060099957698,0.08615384615384615,0.08923076923076922
61,136122,297,136122,297,191481,0.28910962445360117,0.28910962445360117,0.08615384615384615,0.08615384615384615
62,140736,299,140736,299,191481,0.26501323891143247,0.26501323891143247,0.08,0.08
63,136122,301,136122,301,191481,0.28910962445360117,0.28910962445360117,0.07384615384615385,0.07384615384615385
64,136122,301,136122,301,191481,0.28910962445360117,0.28910962445360117,0.07384615384615385,0.07384615384615385
65,136122,301,136122,301,191481,0.28910962445360117,0.28910962445360117,0.07384615384615385,0.07384615384615385
66,136122,301,136123,300,191481,0.28910962445360117,0.28910440200333193,0.07384615384615385,0.07692307692307693
67,136122,301,133816,300,191481,0.28910962445360117,0.30115259477441625,0.07384615384615385,0.07692307692307693
68,136122,301,133816,300,191481,0.28910962445360117,0.30115259477441625,0.07384615384615385,0.07692307692307693
69,136122,301,133817,297,191481,0.28910962445360117,0.30114737232414707,0.07384615384615385,0.08615384615384615
70,136122,301,133818,300,191481,0.28910962445360117,0.30114214987387783,0.07384615384615385,0.07692307692307693
71,136122,301,133819,297,191481,0.28910962445360117,0.3011369274236086,0.07384615384615385,0.08615384615384615
72,136122,301,129205,298,191481,0.28910962445360117,0.3252333129657773,0.07384615384615385,0.08307692307692308
73,136122,301,133819,297,191481,0.28910962445360117,0.3011369274236086,0.07384615384615385,0.08615384615384615
74,136122,301,129205,297,191481,0.28910962445360117,0.3252333129657773,0.07384615384615385,0.08615384615384615
75,136122,301,129206,296,191481,0.28910962445360117,0.32522809051550805,0.07384615384615385,0.08923076923076922
76,136122,301,129207,295,191481,0.28910962445360117,0.32522286806523887,0.07384615384615385,0.09230769230769231
77,136122,301,129207,295,191481,0.28910962445360117,0.32522286806523887,0.07384615384615385,0.09230769230769231
78,136122,301,129206,296,191481,0.28910962445360117,0.32522809051550805,0.07384615384615385,0.08923076923076922
79,136122,301,129206,296,191481,0.28910962445360117,0.32522809051550805,0.07384615384615385,0.08923076923076922
80,136122,301,129207,295,191481,0.28910962445360117,0.32522286806523887,0.07384615384615385,0.09230769230769231
81,136122,301,129208,295,191481,0.28910962445360117,0.32521764561496963,0.07384615384615385,0.09230769230769231
82,136122,301,129207,299,191481,0.28910962445360117,0.32522286806523887,0.07384615384615385,0.08
83,136122,301,129207,299,191481,0.28910962445360117,0.32522286806523887,0.07384615384615385,0.08
84,136122,301,129207,299,191481,0.28910962445360117,0.32522286806523887,0.07384615384615385,0.08
85,136122,301,124593,297,191481,0.28910962445360117,0.3493192536074075,0.07384615384615385,0.08615384615384615
86,136122,301,129207,299,191481,0.28910962445360117,0.32522286806523887,0.07384615384615385,0.08
87,136122,301,131514,299,191481,0.28910962445360117,0.3131746752941545,0.07384615384615385,0.08
88,136122,301,131513,299,191481,0.28910962445360117,0.31317989774442373,0.07384615384615385,0.08
89,136122,301,131514,298,191481,0.28910962445360117,0.3131746752941545,0.07384615384615385,0.08307692307692308
90,136122,301,131514,298,191481,0.28910962445360117,0.3131746752941545,0.07384615384615385,0.08307692307692308
91,136122,301,131514,298,191481,0.28910962445360117,0.3131746752941545,0.07384615384615385,0.08307692307692308
92,136122,301,131515,298,191481,0.28910962445360117,0.3131694528438853,0.07384615384615385,0.08307692307692308
93,136122,301,126901,295,191481,0.28910962445360117,0.33726583838605395,0.07384615384615385,0.09230769230769231
94,136122,301,126901,295,191481,0.28910962445360117,0.33726583838605395,0.07384615384615385,0.09230769230769231
95,136122,301,126901,295,191481,0.28910962445360117,0.33726583838605395,0.07384615384615385,0.09230769230769231
96,136122,301,126900,294,191481,0.28910962445360117,0.3372710608363232,0.07384615384615385,0.09538461538461539
97,136122,301,126899,293,191481,0.28910962445360117,0.3372762832865924,0.07384615384615385,0.09846153846153846
98,136122,301,126900,295,191481,0.28910962445360117,0.3372710608363232,0.07384615384615385,0.09230769230769231
99,136122,301,126900,295,191481,0.28910962445360117,0.3372710608363232,0.07384615384615385,0.09230769230769231
100,136122,301,126900,295,191481,0.28910962445360117,0.3372710608363232,0.07384615384615385,0.09230769230769231
101,136122,301,126900,295,191481,0.28910962445360117,0.3372710608363232,0.07384615384615385,0.09230769230769231
102,136122,301,126900,295,191481,0.28910962445360117,0.3372710608363232,0.07384615384615385,0.09230769230769231
103,136122,301,126901,295,191481,0.28910962445360117,0.33726583838605395,0.07384615384615385,0.09230769230769231
104,136122,301,129208,295,191481,0.28910962445360117,0.32521764561496963,0.07384615384615385,0.09230769230769231
105,136122,301,129208,295,191481,0.28910962445360117,0.32521764561496963,0.07384615384615385,0.09230769230769231
106,136122,301,129208,295,191481,0.28910962445360117,0.32521764561496963,0.07384615384615385,0.09230769230769231
107,136122,301,129208,295,191481,0.28910962445360117,0.32521764561496963,0.07384615384615385,0.09230769230769231
108,136122,301,129207,295,191481,0.28910962445360117,0.32522286806523887,0.07384615384615385,0.09230769230769231
109,136122,301,124593,294,191481,0.28910962445360117,0.3493192536074075,0.07384615384615385,0.09538461538461539
110,136122,301,124594,291,191481,0.28910962445360117,0.3493140311571383,0.07384615384615385,0.10461538461538461
111,136122,301,124593,293,191481,0.28910962445360117,0.3493192536074075,0.07384615384615385,0.09846153846153846
112,136122,301,121517,291,191481,0.28910962445360117,0.36538351063552,0.07384615384615385,0.10461538461538461
113,136122,301,121518,288,191481,0.28910962445360117,0.36537828818525075,0.07384615384615385,0.11384615384615385
114,136122,301,121518,288,191481,0.28910962445360117,0.36537828818525075,0.07384615384615385,0.11384615384615385
115,136122,301,121518,288,191481,0.28910962445360117,0.36537828818525075,0.07384615384615385,0.11384615384615385
116,136122,301,121518,288,191481,0.28910962445360117,0.36537828818525075,0.07384615384615385,0.11384615384615385
117,136122,301,126132,290,191481,0.28910962445360117,0.34128190264308206,0.07384615384615385,0.1076923076923077
118,136122,301,126132,290,191481,0.28910962445360117,0.34128190264308206,0.07384615384615385,0.1076923076923077
119,136122,301,126132,290,191481,0.28910962445360117,0.34128190264308206,0.07384615384615385,0.1076923076923077
120,136122,301,126131,288,191481,0.28910962445360117,0.3412871250933513,0.07384615384615385,0.11384615384615385
121,136122,301,126131,288,191481,0.28910962445360117,0.3412871250933513,0.07384615384615385,0.11384615384615385
